file_name,bend_ratio,velocity,density,size,stokes,max_erosion,avg_erosion_s01
3211.csv,5.0,10,2000,50,0.10903422715231383,31.058749999999993,0.0007102067584964575
3212.csv,5.0,10,2000,100,0.4361369086092553,8.212082999999984,0.0037070941389160325
3213.csv,5.0,10,2000,150,0.9813080443708245,8.212082999999984,0.013938747534073665
3214.csv,5.0,10,2000,200,1.7445476344370212,12.299765,0.03763256606206726
3215.csv,5.0,10,2000,300,3.925232177483298,12.299765,0.10001880173175953
3216.csv,5.0,10,2000,500,10.903422715231384,12.299765,0.2499364428836485
3221.csv,5.0,10,5000,50,0.2725855678807846,10.487423999999997,0.0060029229437404885
3222.csv,5.0,10,5000,100,1.0903422715231383,7.4213304999999945,0.05339154955820358
3223.csv,5.0,10,5000,150,2.453270110927061,7.4213304999999945,0.16762913393956114
3224.csv,5.0,10,5000,200,4.361369086092553,7.4213304999999945,0.34215382308832976
3225.csv,5.0,10,5000,300,9.813080443708245,18.94970999999999,0.65249333868169
3226.csv,5.0,10,5000,500,27.25855678807846,16.053563467492253,1.1374770764449065
3231.csv,5.0,10,10000,50,0.5451711357615692,11.382911999999992,0.058320456478006176
3232.csv,5.0,10,10000,100,2.1806845430462767,11.382911999999992,0.3533798404948852
3233.csv,5.0,10,10000,150,4.906540221854122,14.121401999999991,0.8276329203195139
3234.csv,5.0,10,10000,200,8.722738172185107,20.903428999999992,1.3950584786959006
3235.csv,5.0,10,10000,300,19.62616088741649,25.993490888382674,2.1220067556590156
3236.csv,5.0,10,10000,500,54.51711357615692,39.76040859309182,2.9154303414159544
3241.csv,5.0,10,15000,50,0.8177567036423536,11.09286099999999,0.19323064138997093
3242.csv,5.0,10,15000,100,3.2710268145694146,14.403813000000001,0.840435426367896
3243.csv,5.0,10,15000,150,7.359810332781183,26.023488999999994,1.694458907661702
3244.csv,5.0,10,15000,200,13.084107258277658,30.844916961130725,2.544766218980161
3245.csv,5.0,10,15000,300,29.43924133112473,44.047895265423236,3.42869367177234
3246.csv,5.0,10,15000,500,81.77567036423538,56.58820217096336,4.332106404383197
3251.csv,5.0,10,30000,50,1.6355134072847073,10.766460583941603,0.9712899152100559
3252.csv,5.0,10,30000,100,6.542053629138829,30.432392,2.59526326144657
3253.csv,5.0,10,30000,150,14.719620665562365,47.62245901639344,3.978495157700835
3254.csv,5.0,10,30000,200,26.168214516555317,59.073336752136754,5.012992248856712
3255.csv,5.0,10,30000,300,58.87848266224946,72.55668023255814,5.974081275693029
3256.csv,5.0,10,30000,500,163.55134072847076,86.09692775665398,6.849537776605646
3311.csv,5.0,15,2000,50,0.16355134072847075,42.80747599999996,0.005864154336256935
3312.csv,5.0,15,2000,100,0.654205362913883,25.568086999999966,0.030792230234326274
3313.csv,5.0,15,2000,150,1.4719620665562367,22.85353899999998,0.09611345063586167
3314.csv,5.0,15,2000,200,2.616821451655532,22.85353899999998,0.21609001918533036
3315.csv,5.0,15,2000,300,5.887848266224947,22.85353899999998,0.4765240572067203
3316.csv,5.0,15,2000,500,16.355134072847076,23.09331519999998,1.001238980332315
3321.csv,5.0,15,5000,50,0.4088783518211768,37.49032599999996,0.06283913469977184
3322.csv,5.0,15,5000,100,1.6355134072847073,37.49032599999996,0.38613553412058443
3323.csv,5.0,15,5000,150,3.6799051663905913,37.49032599999996,0.9474361591338879
3324.csv,5.0,15,5000,200,6.542053629138829,37.49032599999996,1.6675244170834143
3325.csv,5.0,15,5000,300,14.719620665562365,37.49032599999996,2.7689988302614195
3326.csv,5.0,15,5000,500,40.88783518211769,51.122530662305756,4.305532887086114
3331.csv,5.0,15,10000,50,0.8177567036423536,30.870063999999942,0.4030748204041694
3332.csv,5.0,15,10000,100,3.2710268145694146,18.795983999999972,1.6544495356897715
3333.csv,5.0,15,10000,150,7.359810332781183,32.11095691202868,3.30695351806859
3334.csv,5.0,15,10000,200,13.084107258277658,53.678514610389556,5.050539072193464
3335.csv,5.0,15,10000,300,29.43924133112473,77.87937428571423,7.0664362580122715
3336.csv,5.0,15,10000,500,81.77567036423538,113.60702786377708,9.214800141642973
3341.csv,5.0,15,15000,50,1.2266350554635306,25.517839999999985,1.0281941602204954
3342.csv,5.0,15,15000,100,4.906540221854122,32.590332499999946,3.259430649652023
3343.csv,5.0,15,15000,150,11.039715499171775,62.57427615062759,5.764733577136552
3344.csv,5.0,15,15000,200,19.62616088741649,88.50302139037431,8.037293571344332
3345.csv,5.0,15,15000,300,44.1588619966871,112.80505997552015,10.272315923377256
3346.csv,5.0,15,15000,500,122.66350554635305,152.04509183673468,12.568884957857625
3351.csv,5.0,15,30000,50,2.453270110927061,40.8606240310077,4.132442357892374
3352.csv,5.0,15,30000,100,9.813080443708245,98.19155636363637,8.868796537767006
3353.csv,5.0,15,30000,150,22.07943099834355,139.81449261083742,12.350176715033463
3354.csv,5.0,15,30000,200,39.25232177483298,171.05548556430443,14.88323122225157
3355.csv,5.0,15,30000,300,88.3177239933742,204.02518085106382,17.223870758209063
3356.csv,5.0,15,30000,500,245.3270110927061,233.8934770642202,19.34800357707362
3411.csv,5.0,18,2000,50,0.19626160887416488,30.33406299999996,0.01575627544968551
3412.csv,5.0,18,2000,100,0.7850464354966595,29.741832999999996,0.07573576178553867
3413.csv,5.0,18,2000,150,1.7663544798674842,23.774325999999977,0.22746985656215787
3414.csv,5.0,18,2000,200,3.140185741986638,23.774325999999977,0.48041307537478295
3415.csv,5.0,18,2000,300,7.065417919469937,23.774325999999977,0.9826640980662669
3416.csv,5.0,18,2000,500,19.626160887416493,22.525382999999987,1.9298248962629478
3421.csv,5.0,18,5000,50,0.49065402218541226,37.65961499999995,0.17513623860405095
3422.csv,5.0,18,5000,100,1.962616088741649,37.65961499999995,0.8816455659608912
3423.csv,5.0,18,5000,150,4.41588619966871,37.05100999999998,1.9807779793763443
3424.csv,5.0,18,5000,200,7.850464354966596,29.820626043405603,3.3008686401437104
3425.csv,5.0,18,5000,300,17.66354479867484,53.960304182509475,5.219059705390535
3426.csv,5.0,18,5000,500,49.06540221854122,92.41297814207643,7.807296532915588
3431.csv,5.0,18,10000,50,0.9813080443708245,34.7303621428571,0.8996543129623962
3432.csv,5.0,18,10000,100,3.925232177483298,28.08867799999998,3.176985521912578
3433.csv,5.0,18,10000,150,8.83177239933742,56.00041711229939,5.964031749992504
3434.csv,5.0,18,10000,200,15.700928709933192,82.59269384835474,8.787913946024082
3435.csv,5.0,18,10000,300,35.32708959734968,136.0395467720685,11.927094433460288
3436.csv,5.0,18,10000,500,98.13080443708245,182.03105154639172,15.258403022758081
3441.csv,5.0,18,15000,50,1.4719620665562367,41.37823999999991,2.1620594428064766
3442.csv,5.0,18,15000,100,5.887848266224947,61.36165882352939,6.069834318973321
3443.csv,5.0,18,15000,150,13.247658599006131,107.86448501362393,10.152931361914161
3444.csv,5.0,18,15000,200,23.551393064899788,148.83616666666666,13.692868221899477
3445.csv,5.0,18,15000,300,52.990634396024525,195.18957203994296,17.10283408395683
3446.csv,5.0,18,15000,500,147.19620665562368,235.602118226601,20.597959229272206
3451.csv,5.0,18,30000,50,2.9439241331124735,68.26448611111107,7.8456271930969175
3452.csv,5.0,18,30000,100,11.775696532449894,157.52287761194026,15.435896161373885
3453.csv,5.0,18,30000,150,26.495317198012263,226.18355760368664,20.63588724553248
3454.csv,5.0,18,30000,200,47.102786129799576,264.2034028892455,24.385640427070065
3455.csv,5.0,18,30000,300,105.98126879204905,315.14813559322033,27.85062141300863
3456.csv,5.0,18,30000,500,294.39241331124737,363.985932085932,30.989289748855168
3511.csv,5.0,20,2000,50,0.21806845430462765,42.161289999999916,0.03007194246522109
3512.csv,5.0,20,2000,100,0.8722738172185106,72.57417999999993,0.13190831626847963
3513.csv,5.0,20,2000,150,1.962616088741649,42.161289999999916,0.3774448277948542
3514.csv,5.0,20,2000,200,3.4890952688740424,29.10031818181815,0.76240754762589
3515.csv,5.0,20,2000,300,7.850464354966596,23.390672999999904,1.4927567597669518
3516.csv,5.0,20,2000,500,21.80684543046277,28.65611914116067,2.8235449857136197
3521.csv,5.0,20,5000,50,0.5451711357615692,45.09378399999997,0.29376286696331994
3522.csv,5.0,20,5000,100,2.1806845430462767,39.74403399999993,1.3738475589088004
3523.csv,5.0,20,5000,150,4.906540221854122,39.74403399999993,2.9498411301376
3524.csv,5.0,20,5000,200,8.722738172185107,45.10279183308796,4.783546487608485
3525.csv,5.0,20,5000,300,19.62616088741649,78.15854609911386,7.372374429311842
3526.csv,5.0,20,5000,500,54.51711357615692,130.33384615384605,10.789879290414218
3531.csv,5.0,20,10000,50,1.0903422715231383,49.537389999999895,1.400795937231861
3532.csv,5.0,20,10000,100,4.361369086092553,44.2658419999999,4.572981176077718
3533.csv,5.0,20,10000,150,9.813080443708245,81.09006732673258,8.292341605920488
3534.csv,5.0,20,10000,200,17.445476344370213,124.7328270028796,11.95404913586327
3535.csv,5.0,20,10000,300,39.25232177483298,180.64784153005465,15.92385501008104
3536.csv,5.0,20,10000,500,109.03422715231385,239.67646373056996,20.10511974144968
3541.csv,5.0,20,15000,50,1.6355134072847073,62.45394333333324,3.2168455375564617
3542.csv,5.0,20,15000,100,6.542053629138829,81.13115418467838,8.533272016309798
3543.csv,5.0,20,15000,150,14.719620665562365,143.5747041862046,13.841885599606154
3544.csv,5.0,20,15000,200,26.168214516555317,207.09999871373668,18.30052295849631
3545.csv,5.0,20,15000,300,58.87848266224946,273.6090570596229,22.546550451366567
3546.csv,5.0,20,15000,500,163.55134072847076,321.24204787234044,26.884818739411795
3551.csv,5.0,20,30000,50,3.2710268145694146,101.92091668121085,10.986451122240716
3552.csv,5.0,20,30000,100,13.084107258277658,221.2594855305466,20.655755689451443
3553.csv,5.0,20,30000,150,29.43924133112473,315.64699692120956,27.05555837591418
3554.csv,5.0,20,30000,200,52.33642903311063,347.7550802139036,31.668295916378458
3555.csv,5.0,20,30000,300,117.75696532449892,412.90716157205236,35.91737242628994
3556.csv,5.0,20,30000,500,327.1026814569415,472.37994906301606,39.78738566695983
